,coefficient,word
2827,-0.027601880282810777,imitate
2828,-0.02759511943148168,visionmundialgt
2829,-0.027580532578750993,priceofcarbon
2830,-0.027580532578750993,saturate
2831,-0.027575231504312347,barbaric
2832,-0.02755378429288166,dominion
2833,-0.027538661333246804,firework
2834,-0.027535568485479268,bostonmarthon
2835,-0.027529305379941825,nickels_sarah
2836,-0.027527428867166328,chilledchaos
2837,-0.02750695227164886,sonicboom
2838,-0.027498011005075325,iraqis
2839,-0.027491934313705692,plata
2840,-0.027487541240989614,initialsofso
2841,-0.027474108746138336,initialsofsome
2842,-0.027471066685335763,whaaaaat
2843,-0.02746658885969528,dodgeball
2844,-0.027456549895423413,canarywharf
2845,-0.027456549895423413,cityoflondon
2846,-0.027456549895423413,photomontage
2847,-0.0274479395660751,summon
2848,-0.02744436866155424,whitefishbay
2849,-0.02743863794387268,sitrep
2850,-0.027427288368275238,ichinoseki
2851,-0.027410274832091127,kalesas
2852,-0.027407268570251903,codychrome
2853,-0.027406994998504335,dedication
2854,-0.027398803097981546,frontier
2855,-0.027398803097981546,tooexcitedtobebored
2856,-0.027398803097981546,younglifecrhs
2857,-0.027390615171413387,keats
2858,-0.027390615171413387,perilous
2859,-0.02737958812619202,temps
2860,-0.027374598488530973,gauchos
2861,-0.027374598488530973,sore
2862,-0.027365729052038313,ijustine
2863,-0.027365729052038313,justine
2864,-0.027364470225275963,thegeekchic
2865,-0.02735968932769434,iraheatbeat
2866,-0.027354705080257825,guidance
2867,-0.027353915613205947,mattstephens
2868,-0.027342007063113218,ablaze
2869,-0.027338367233811115,masskara
2870,-0.02733793474586906,earnest
2871,-0.027327351653738088,campfire
2872,-0.02731488866787835,armchairarab
2873,-0.02731488866787835,libyanbentbladi
2874,-0.027296284086803017,reddeergives
2875,-0.027293775405909212,kccocalgary
2876,-0.027293775405909212,rinse
2877,-0.027248010614759358,urgh
2878,-0.027235140050610215,internet
2879,-0.027224021409609986,solution
2880,-0.02721898666630033,envelope
2881,-0.02721865346863819,dickhead
2882,-0.02721865346863819,nextdoor
2883,-0.0272110957969714,ris
2884,-0.027205135211858047,constant
2885,-0.027196156317293857,quieter
2886,-0.02719394140762256,teamcalayan
2887,-0.027191302900912647,sse
2888,-0.027190733641152983,angoram
2889,-0.027178343462647074,tarsands
2890,-0.02716824201395422,godzilla
2891,-0.027163311861293577,unluckiest
2892,-0.02715641171245767,timah
2893,-0.027152754537189096,dealer_seo
2894,-0.027152754537189096,moths
2895,-0.027147711372148973,cardinaldolan
2896,-0.02714322896107313,diversofying
2897,-0.027141161560955106,squirrels
2898,-0.0271363307292128,ofmiceandmen
2899,-0.0271363307292128,redhotchilipeppers
2900,-0.02713027304354245,mrpeterandre
2901,-0.027126746740153012,nasasocial
2902,-0.02712330390764934,amy
2903,-0.027123284796690978,teamwildrose
2904,-0.0271167818551855,englishcommonsense
2905,-0.02711050161394191,albaniadate
2906,-0.02711050161394191,edep
2907,-0.02710729483017334,bryzgalov
2908,-0.02710729483017334,ilya
2909,-0.027101360423674396,angrois
2910,-0.027101360423674396,villagers
2911,-0.027100546655339244,blogging
2912,-0.027099095948016908,hutchins_aaron
2913,-0.027097253558945204,prayforbaghdad
2914,-0.027097253558945204,prayforpalestine
2915,-0.027097253558945204,prayforsiriya
2916,-0.027088498029013783,bueno
2917,-0.027088498029013783,closecall
2918,-0.027082836332782412,dynamo
2919,-0.027082836332782412,lighter
2920,-0.027077886075814166,cleaner
2921,-0.027076436286109402,aussiepride
2922,-0.027057797757972166,flawless
2923,-0.027057773626876003,hoh
2924,-0.027057773626876003,wells_p
2925,-0.027053384940381453,greet
2926,-0.027053384940381453,visayasquake
2927,-0.02704452441831289,furnace
2928,-0.02704452441831289,manilafloods
2929,-0.02704452441831289,resilience
2930,-0.027043590405145975,earthquakevictims
2931,-0.027007813945372407,guatemalan
2932,-0.026999174137120233,edmontonpolice
2933,-0.02699800010516924,imply
2934,-0.026997437748601968,waylay
2935,-0.02698869419118082,ricin
2936,-0.026988276722661093,turnup
2937,-0.026980204876849996,peices
2938,-0.026980204876849996,prayforbostonandtexas
2939,-0.02697455253280565,beard
2940,-0.026970807224015028,alka_nemo
2941,-0.026970807224015028,thebossmontana
2942,-0.026965819374385833,nostradamus
2943,-0.02696381665880393,eyesonashulia
2944,-0.02696381665880393,fug
2945,-0.026962508553608183,farid
2946,-0.02694362369239259,joshharkinson
2947,-0.026943172715309733,ccfmain
2948,-0.026943172715309733,ccfrelief
2949,-0.026943172715309733,thunderpopcola
2950,-0.026939267546751983,dreamland
2951,-0.0269284146169109,excellent
2952,-0.02692771501593626,herpes
2953,-0.02692771501593626,infest
2954,-0.026927714796128724,califault
2955,-0.026927714796128724,nicolescherzy
2956,-0.02691970540089418,maringtyphoon
2957,-0.02691970540089418,spreaditout
2958,-0.026913260014471346,liveleakさんから
2959,-0.026909396526482224,infographic
2960,-0.026902466781372394,sherbrooke
2961,-0.026880935419854566,jereleneaguilar
2962,-0.02688043388053358,question
2963,-0.02687915796649274,convenience
2964,-0.026871524644954584,mnts
2965,-0.02686916859644793,angeloguligado
2966,-0.026847954471806067,kum
2967,-0.02683892811550076,babyshambles
2968,-0.026833110229882325,medallion
2969,-0.026830136470642613,tiyay
2970,-0.026828694562684333,prayforcalgary
2971,-0.026822518584734764,antikcr
2972,-0.026822518584734764,dustinbrowning
2973,-0.026822518584734764,samurojas
2974,-0.026821385992293792,ivankatrump
2975,-0.026816636602656433,pam
2976,-0.02681507936001111,bagpipe
2977,-0.02681507936001111,lament
2978,-0.02680859572884398,hows
2979,-0.026804229488348826,mannymeister
2980,-0.026797904142997625,rachelleroseee
2981,-0.026795637867828518,shukman
2982,-0.026793860239943155,loudly
2983,-0.026789815645284727,firmware
2984,-0.026784081902387926,sy
2985,-0.026775333305845278,goddamn
2986,-0.026775333305845278,nowadays
2987,-0.026765962181195407,quarriephoto
2988,-0.026754559130437727,remstarinc
2989,-0.026753018138281397,cnbstorm
2990,-0.026731994400886517,andreas
2991,-0.026731994400886517,jonson
2992,-0.026731600610871036,thinkpositive
2993,-0.026722813733944212,witherspoon
2994,-0.026720017814852937,mariamdiamond
2995,-0.026716095709306418,militarymonday
2996,-0.026716095709306418,teamrubicon
2997,-0.02670869887168741,anybodybutthecardinals
2998,-0.026701538400341358,bannged
2999,-0.026697209867968835,distribution
3000,-0.02669487823421467,sharewh
3001,-0.026693057291975672,atleast
3002,-0.026693057291975672,intimeslikethesewepray
3003,-0.026692202573633136,rack
3004,-0.02668015053887096,kendramu
3005,-0.026678647285985624,baja
3006,-0.026666901976867146,awfully
3007,-0.026656690156111437,xox
3008,-0.026649776105563957,meteorrain
3009,-0.02664047998668196,boot
3010,-0.026638341787208093,fairbanks
3011,-0.026635793826644737,conewswire
3012,-0.026635793826644737,jogger
3013,-0.026629436374808253,loftea
3014,-0.026629436374808253,peopleofbrisbane
3015,-0.02662846877575809,nias
3016,-0.026619922944097242,gago
3017,-0.026619922944097242,wooohooo
3018,-0.026605520694008056,drama
3019,-0.026598465895832004,candy
3020,-0.02659725984693007,ianfitzespn
3021,-0.02659725984693007,patricksandusky
3022,-0.026592950060066067,একজন
3023,-0.026587794880938913,fml
3024,-0.026578831050112554,icc
3025,-0.026578831050112554,worldcup
3026,-0.026577819110606842,argentinadate
3027,-0.026577331822528985,neatly
3028,-0.026577331822528985,summarise
3029,-0.0265656129756364,alliegeisz
3030,-0.026563721564064877,maya
3031,-0.026561977009474415,emergencyservicefamily
3032,-0.026540290808416134,toughest
3033,-0.02653403917993036,bakedrelief
3034,-0.02653297807556536,kush
3035,-0.02653082238644152,te
3036,-0.026521304121734594,yyyyyeeeeaaaaaaaahhhhhh
3037,-0.026519432737306774,nephiron
3038,-0.02651572389900183,jordon_grizz
3039,-0.02651572389900183,worldseriesbound
3040,-0.02650940416644139,the_overtones
3041,-0.026507705373056467,yucatán
3042,-0.026507705373056467,ñews
3043,-0.026500093435161697,glennbeck
3044,-0.0264835791944277,patsies
3045,-0.026478820300650022,acceptable
3046,-0.026473973050052804,snowman
3047,-0.02647037704618505,weir
3048,-0.02646580417452648,impossible
3049,-0.026456658830294046,jahprobound
3050,-0.026432328976932172,corien_xxx
3051,-0.026432328976932172,larrys_condom
3052,-0.026425811345271832,stink
3053,-0.026422626521641436,katherine
3054,-0.026422626521641436,praisegod
3055,-0.026415518327466365,lovedones
3056,-0.026415474816403033,geeknation
3057,-0.02641012481065999,copsandrobert
3058,-0.026398374455541166,wee
3059,-0.02639713391704476,captcha
3060,-0.02639713391704476,saniac
3061,-0.02638807523682512,contractor
3062,-0.02638807523682512,jeffco
3063,-0.02638401368431065,ibn
3064,-0.026383175082535973,telegraph
3065,-0.026380344625421753,nra
3066,-0.026376601269307753,ahah
3067,-0.026376601269307753,leleitaha
3068,-0.026366691268179174,bendorries
3069,-0.026366691268179174,toughtimes
3070,-0.02635921893727901,sghellokitty
3071,-0.02635921893727901,stil
3072,-0.026355424199135558,marital
3073,-0.026352212795726932,danicelorenzo
3074,-0.026338478076704044,readyforanything
3075,-0.026336295810090938,buunch
3076,-0.02633400039915462,goddamnit
3077,-0.026324476547179527,basis
3078,-0.0263162016597329,affiliatedesire
3079,-0.02631273192615088,happyelishas
3080,-0.026311713926850538,lordwoolamaloo
3081,-0.026311713926850538,quickie
3082,-0.026307294168301947,nissanguru
3083,-0.026306857451225983,calgarystrong
3084,-0.026301367852233828,condo
3085,-0.026300491703107748,dayyyyyyssssss
3086,-0.026300491703107748,hallway
3087,-0.026300491703107748,hangout
3088,-0.026297016868332263,christiefaber
3089,-0.026297016868332263,circle
3090,-0.026285347079307565,casualeveryday
3091,-0.026281743939418206,dave
3092,-0.026281743939418206,mcgillivray
3093,-0.026270250846150704,paryfortheworld
3094,-0.02626607797862491,firebrea
3095,-0.026263052681744743,prayersforwest
3096,-0.026262057825119863,lynn_bartels
3097,-0.026248261015180987,bryanm_kvue
3098,-0.02623237269953632,wakeupcall
3099,-0.026208259081649955,ohabioh
3100,-0.026188957422055226,longhairdontcare
3101,-0.026188409230022622,zuto
3102,-0.026184815018481945,howardkurtz
3103,-0.026184538442012874,ddlovato
3104,-0.02618419308452675,smoky
3105,-0.026179487302759395,deception
3106,-0.026178416157596012,cantwell
3107,-0.026177692050271904,selenagomez
3108,-0.02617335694773193,coorsfield
3109,-0.02616112795368506,furniture
3110,-0.026155477262994938,margot
3111,-0.026155477262994938,margotmicallef
3112,-0.026148557821883914,dracula
3113,-0.026148557821883914,grimm
3114,-0.026144793107009866,festyseason
3115,-0.026144793107009866,sonicbloom
3116,-0.02613746261276555,ddos
3117,-0.026131721131486867,sowder
3118,-0.026127295201291777,maramag
3119,-0.026126966382919378,newlifecolorado
3120,-0.026125406819807358,denverreguy
3121,-0.026125061193284914,spooooky
3122,-0.026125061193284914,trajectories
3123,-0.026123634597677314,consumersos
3124,-0.0261206981766541,yahooo
3125,-0.02611976017001896,cadbury
3126,-0.02611976017001896,hazelnut
3127,-0.02611976017001896,timely
3128,-0.026117143760236952,ridwhan
3129,-0.026116658348413067,dancefloor
3130,-0.026116658348413067,shawty
3131,-0.026113711199978552,ithurts
3132,-0.026113711199978552,prayerstobrasil
3133,-0.026113711199978552,prayerstobrazil
3134,-0.02611218569875863,topenews
3135,-0.02611187869916644,comcast
3136,-0.02610780312328499,bangonpilipilas
3137,-0.026100059404634873,ourprayersgotoall
3138,-0.02609727942478521,brokenhearted
3139,-0.026095264129936107,niggaz
3140,-0.026085273905070077,snl
3141,-0.02608388770645518,fecking
3142,-0.0260837358803783,insuranceclaim
3143,-0.0260837358803783,legalaidnsw
3144,-0.02607550840475733,inning
3145,-0.026074856250618016,hahahah
3146,-0.026063907992311328,erzulliesta
3147,-0.0260629580244916,oceans
3148,-0.026051814559933505,porkgreenchili
3149,-0.026051814559933505,usfoodsntp
3150,-0.026049962697037462,funnypinoyquote
3151,-0.02604996269703743,akosibob_ong
3152,-0.026049962697037413,insultstagram
3153,-0.026049962697037403,quotenidoraemon
3154,-0.026043722538230042,soil
3155,-0.026043722538230042,therealdjflux
3156,-0.026038812912088885,kay
3157,-0.026038672061187602,passion
3158,-0.026035331317730347,bygeorge
3159,-0.026035331317730347,eliot
3160,-0.026034491715046935,franco
3161,-0.026034491715046935,jonas
3162,-0.026029058349849383,botchedlobotomy
3163,-0.026025685311601973,smthing
3164,-0.02602377834740948,rangersnation
3165,-0.02600702478798747,concussion
3166,-0.02600702478798747,dsportsmedia
3167,-0.026003989792029385,hardliners
3168,-0.026003863004779946,fresno
3169,-0.026003582073357037,metlife
3170,-0.02599413135038473,il
3171,-0.025993866861872217,afterall
3172,-0.0259814284517653,bruce
3173,-0.02598082678562838,kodiak
3174,-0.025972648710630323,michiquita_b
3175,-0.025970659493724214,bounty
3176,-0.025967929534048712,reasonable
3177,-0.025961898253846004,nolink
3178,-0.025943328975212065,oldsanjuan
3179,-0.025943328975212065,prtourismco
3180,-0.025943328975212065,puertorico
3181,-0.025943328975212065,saturdayafternoon
3182,-0.025939718376595377,behavior
3183,-0.025932088961216036,conds
3184,-0.025931456812321577,sarasota
3185,-0.025930600481161272,queenslanders
3186,-0.025929917059950253,charisma_news
3187,-0.025929917059950253,proclaim
3188,-0.02592550796806557,accreditation
3189,-0.025915467893921986,sia
3190,-0.02591412607113809,jordanian
3191,-0.02591412607113809,kidnap
3192,-0.025914006221007087,utcwednesday
3193,-0.025911863667940554,hearmyprayer
3194,-0.025911863667940554,unhardentheirhearts
3195,-0.025908115663037346,gracias
3196,-0.025908115663037346,kimi
3197,-0.025896566664367796,shepnewsteam
3198,-0.02589385554749825,potcheen
3199,-0.025893793756105014,heritage
3200,-0.02588932722189307,spiderman
3201,-0.02588814466508867,nypostopinion
3202,-0.02587943375557839,lonely
3203,-0.025876571759089313,prayforiran
3204,-0.025876571759089313,prayformassachusetts
3205,-0.025876571759089313,prayforourworld
3206,-0.025876296073405837,ceburetweets
3207,-0.025876296073405837,liloan
3208,-0.025876171864296988,whiotv
3209,-0.025876169626989166,kkt
3210,-0.025875231942856104,christineromans
3211,-0.02587377317487062,comeonsomebody
3212,-0.025867633382635105,benvolinpbp
3213,-0.025867633382635105,wdbojim
3214,-0.025862319359153237,evryone
3215,-0.025859712567015563,narga
3216,-0.02585781318182324,notsummer
3217,-0.025844424035293478,imageries
3218,-0.025844424035293478,povertyporn
3219,-0.025833345173892002,bennett
3220,-0.025833345173892002,murnaghan
3221,-0.025830818975668877,sunlyleaspinall
3222,-0.02582828736113347,jatrabari
3223,-0.02582650708946037,lmaoo
3224,-0.025826272062182857,tranquildepths
3225,-0.025825298528028572,stepson
3226,-0.025825298528028572,usher
3227,-0.025821031183721973,ausmedia
3228,-0.025821011968730156,doublestandard
3229,-0.025803299356860022,batten
3230,-0.025803299356860022,cycloneoswald
3231,-0.025803299356860022,hatch
3232,-0.025802998201361976,greinke
3233,-0.025802998201361976,kershaw
3234,-0.02579693074586927,badnews
3235,-0.02579693074586927,poultry
3236,-0.025790903066575954,visayaswillriseagain
3237,-0.025788997702946757,batsmen
3238,-0.025788900141877232,cardsnation
3239,-0.025786038434200614,heroes
3240,-0.02577750533200885,guncontrol
3241,-0.025776792218459917,jae
3242,-0.025776792218459917,novaleta
3243,-0.025768588077975083,complacent
3244,-0.025766852919757447,marvinsaw
3245,-0.025766852919757447,onecainta
3246,-0.02576578653067118,chiba
3247,-0.02576578653067118,choshi
3248,-0.025764384421667053,triplemsydney
3249,-0.02576096348858996,jada
3250,-0.02576096348858996,stroller
3251,-0.02576062919488078,gently
3252,-0.02576062919488078,sombre
3253,-0.025760160192983394,extinguisher
3254,-0.02575783069907411,thelovestories
3255,-0.02575070282189099,medicalanstee
3256,-0.02575070282189099,swedishhousemafia
3257,-0.025746779022324064,exgf
3258,-0.02574079184056604,spoonful
3259,-0.02573411336449289,anthonycumia
3260,-0.025731921522005777,btrc
3261,-0.025731921522005777,muslimcouncil
3262,-0.025731310935183573,imgur
3263,-0.025728873689700567,md
3264,-0.02572693397996517,alextomo
3265,-0.025726304062724616,dat
3266,-0.0257256604863643,ragehomaar
3267,-0.02572307592411087,theories
3268,-0.025709973405367657,concur
3269,-0.02570820907117777,ship
3270,-0.02570502591628234,danchantudor
3271,-0.02570502591628234,woi
3272,-0.025704774545547007,jog
3273,-0.025704774545547007,stupiak
3274,-0.025703739865066987,kindda
3275,-0.025703739865066987,peters
3276,-0.025692468133121295,bouldercreek
3277,-0.025690566028668614,gusting
3278,-0.025686105228568124,poopboat
3279,-0.025686105228568124,rainzilla
3280,-0.025686105228568124,thisisandrej
3281,-0.025685221203430333,judgement
3282,-0.025681763807074442,ctvmorningliveott
3283,-0.025681763807074442,ctvottawa
3284,-0.025681763807074442,shopaganza
3285,-0.025673299752378677,madelncanada
3286,-0.025673299752378677,teamcalgary
3287,-0.025671961890479496,workies
3288,-0.0256714440193964,purport
3289,-0.025667914925697328,prayforthephillipines
3290,-0.025663659242057886,looong
3291,-0.02566048369838604,fail
3292,-0.02566003003757052,stfu
3293,-0.02565015765417127,assurance
3294,-0.02565015765417127,cordinator
3295,-0.025644275739598554,veterans
3296,-0.025640118557849048,itsstarting
3297,-0.025639518856757776,narcisosan
3298,-0.02563417293926111,phenomenon
3299,-0.025621530746836936,grandcanyon
3300,-0.025621530746836936,inforgraphic
3301,-0.025621341169886118,lancaster
3302,-0.0256177632721103,freebands
3303,-0.025616915286491678,nonleggerlo
3304,-0.025616915286491678,titoli
3305,-0.02561200966133235,hbr
3306,-0.025611828629374854,ldsnewsroom
3307,-0.02560148032100191,rosa
3308,-0.025601370232450186,futzing
3309,-0.025599524889120515,jacobina
3310,-0.025599524889120515,paborito
3311,-0.02559394392404834,dodecanese
3312,-0.02559394392404834,greecedate
3313,-0.025586102043661626,anori
3314,-0.025586102043661626,cruces
3315,-0.02558586634775161,bossniggasec
3316,-0.025578826976544095,chiledate
3317,-0.02557189664170272,hurtle
3318,-0.025566674030661752,drastic
3319,-0.025565731948110657,douglasdale
3320,-0.025565731948110657,riverbend
3321,-0.025558221823353544,emrsscotland
3322,-0.025554107491957648,iwillstopwhiningnow
3323,-0.02554401485302417,kukulcan
3324,-0.025526505132795817,sengineland
3325,-0.025523185741371718,nrc
3326,-0.025523185741371718,oppenheimer
3327,-0.025523185741371718,ruben
3328,-0.02551683758865364,climateinstitut
3329,-0.025516660698666416,aleague
3330,-0.025512110947443985,wen
3331,-0.025496055275020885,trevrosenthal
3332,-0.02549507157017037,shxronsyl
3333,-0.025495061576575294,treacherous
3334,-0.02548842760616004,younger
3335,-0.02547575692192367,mrmrs
3336,-0.02547459063322255,embarassyourbestfriend
3337,-0.02547459063322255,lovethisgirl
3338,-0.02547459063322255,sleepy
3339,-0.02547459063322255,twinnischel
3340,-0.025471320175571115,dnasystole
3341,-0.025471320175571115,soshi_bond
3342,-0.02547081742277072,round
3343,-0.025464404901803652,nataliegangemi
3344,-0.025461738132798888,grabeh
3345,-0.025461738132798888,prayforher
3346,-0.025451270229895566,lp
3347,-0.025451270229895566,travelpics
3348,-0.025446277620649348,bellville
3349,-0.025446277620649348,njnow
3350,-0.025443921081911486,spur
3351,-0.025438550055108852,derulo
3352,-0.025438550055108852,dspite
3353,-0.025436114802692807,prosper
3354,-0.02543285641470437,youth
3355,-0.025432355480510625,bkbabyy
3356,-0.025432355480510625,courttkroo
3357,-0.025432355480510625,redrockpark
3358,-0.025428889821730964,submit
3359,-0.025428661070921985,jeroxie
3360,-0.025428490393328382,royalastrosoc
3361,-0.025417303140124237,persevere
3362,-0.025412730515157536,decadence
3363,-0.025412730515157536,jurong
3364,-0.02540253781851757,electravision
3365,-0.025396068243546066,dermalogica
3366,-0.025396038767934972,dedicate
3367,-0.02538831779572631,garnett
3368,-0.02538831779572631,tinderbox
3369,-0.02538351522323042,imma
3370,-0.025320374704862918,conversation
3371,-0.025315120966689746,needpicketing
3372,-0.025315120966689746,perfectjudgmentofgod
3373,-0.025312769326050484,danbaileyphoto
3374,-0.02531129141017159,westboroevil
3375,-0.02530805753984627,skynewsaust
3376,-0.02530790093914131,idlenomore
3377,-0.02530790093914131,policymic
3378,-0.02530633237229613,byebye
3379,-0.02530633237229613,pleasegobyfast
3380,-0.025305135203384243,mud
3381,-0.02530471533183222,alberto
3382,-0.02530471533183222,mota
3383,-0.02530471533183222,oviedo
3384,-0.02530288280697516,cosprings
3385,-0.02530288280697516,csindependent
3386,-0.02530288280697516,funbrief
3387,-0.025297713379255876,outpost
3388,-0.025278496839639283,coastguard
3389,-0.025278496839639283,rescueswimmer
3390,-0.025278496839639283,shortfilm
3391,-0.025277635048399347,coloradolove
3392,-0.025277635048399347,riseabove
3393,-0.025277509667229428,tall
3394,-0.025270672700683817,traumatic
3395,-0.025265174830386594,potus
3396,-0.025263454407271846,hunger
3397,-0.02526111803078591,tpschrisboddy
3398,-0.025258678681255593,louder
3399,-0.02524804859762122,nigeria
3400,-0.025239410907689185,bizarre
3401,-0.025238730001635963,pleasehelpthem
3402,-0.025232896358294784,imagen
3403,-0.025232896358294784,pior
3404,-0.025232896358294784,tds
3405,-0.02523208039538675,oswalt
3406,-0.02523208039538675,patton
3407,-0.025230753885839414,internationalbuyer
3408,-0.025221873514523055,kenna
3409,-0.025221873514523055,melaka
3410,-0.025212801218552478,ice
3411,-0.02521117885339685,coloradoriver
3412,-0.02521117885339685,lovethisplace
3413,-0.025203511869967013,whatta
3414,-0.025195483261104143,backrubprincess
3415,-0.025194834509897818,sneakers
3416,-0.02519459706927101,cought
3417,-0.02519459706927101,cousin
3418,-0.025192658678992983,empirestatebuilding
3419,-0.025190695246447,andming
3420,-0.025190695246447,jusko
3421,-0.025190695246447,ndaganan
3422,-0.02518882929377082,yunnan
3423,-0.025185353223892353,perspective
3424,-0.025183150351274428,westernadvoate
3425,-0.025175282510322288,procrastination
3426,-0.025174768514515188,bigat
3427,-0.025174768514515188,hihihiihihihih
3428,-0.02516671912298524,definition
3429,-0.02516671912298524,dumpster
3430,-0.025162669541725583,alhamdulillah
3431,-0.025155683742388853,staysafeanddry
3432,-0.025155683742388853,unitephilippines
3433,-0.02514366102812849,hysteria
3434,-0.02514366102812849,pickover
3435,-0.025143427587205034,waterfront
3436,-0.025142979059228385,loveyou
3437,-0.025142979059228385,sosorry
3438,-0.025142979059228385,valentineeliza
3439,-0.025139535944906585,girlfriend
3440,-0.025134372886321112,missionpossible
3441,-0.025126699971428544,freak
3442,-0.025123969398493054,jayhardway
3443,-0.025123969398493054,julianjordan
3444,-0.025123969398493054,wizard
3445,-0.02512333767930216,instance
3446,-0.025118136644135994,censure
3447,-0.025118136644135994,iwontreplyif
3448,-0.025118136644135994,polloagoranoplanetaatlantida
3449,-0.02511273803341471,rave
3450,-0.02510161107356745,rapidly
3451,-0.025099275919556192,scrum
3452,-0.025095111791064363,anonym
3453,-0.025095111791064363,juliamontesonasapdiyesisit
3454,-0.025095111791064363,mentaphone
3455,-0.025086626684443013,ajskldasjd
3456,-0.025084229555732224,boulderbeerco
3457,-0.025084229555732224,singletrack
3458,-0.025084229555732224,sippin
3459,-0.025073971689927047,deczereeeee
3460,-0.025072336477884826,paranoid
3461,-0.02505904816735258,rts
3462,-0.02505904816735258,smday
3463,-0.025057786098570484,betray
3464,-0.025033368437197733,bethankful
3465,-0.0250266784098346,sburb
3466,-0.02502425283756623,gadgets
3467,-0.025019150352237257,youre
3468,-0.02501273465883376,snolen
3469,-0.025010229787250936,freakout
3470,-0.025010229787250936,misplace
3471,-0.02500536533577159,savvassbriana
3472,-0.02499594560431078,roters
3473,-0.024992972174983873,unitedwaycgy
3474,-0.024988725718499954,costaricaearthquake
3475,-0.024988725718499954,viva
3476,-0.02498807822612035,fighters
3477,-0.024987524808988856,dissapear
3478,-0.024987524808988856,superjunior
3479,-0.024986380048855658,atheists
3480,-0.02498317117058004,nam
3481,-0.02498317117058004,quang
3482,-0.02498203537307322,srong
3483,-0.024981067712335905,indiana
3484,-0.024981067712335905,pacers
3485,-0.024980166281181698,fulfillment
3486,-0.02497287307902329,bigcatsareincourthousejail
3487,-0.02497287307902329,canyouhelpalberta
3488,-0.02497287307902329,onlypartofit
3489,-0.024967837882249808,hermanos
3490,-0.024967837882249808,nuestra
3491,-0.024967837882249808,solidaridad
3492,-0.02496342762806442,sempena
3493,-0.024949531581332084,thisisoctober
3494,-0.024949531581332084,thisiswhatwedo
3495,-0.024946192712016514,ichbineinglaswegian
3496,-0.02493177596600108,advicefromjm
3497,-0.024928499110542283,carlymilan
3498,-0.024928499110542283,wast
3499,-0.02492518524159551,nikobaua
3500,-0.02491689175951314,impeccable
3501,-0.024909931581172714,djwhizlam
3502,-0.024905081457307934,gawadkalinga
3503,-0.024905081457307934,proudandhappy
3504,-0.024905081457307934,yesterdey
3505,-0.024896691587606497,workersafety
3506,-0.024895994758190227,daisy
3507,-0.024895994758190227,duke
3508,-0.0248941739341722,ncaa_lax
3509,-0.0248941739341722,thewhistle
3510,-0.02488828180174917,kennykingz
3511,-0.02488828180174917,sparklers
3512,-0.02488687095474781,diamondsinyofacex
3513,-0.024883735710726943,আজ
3514,-0.02488269418608648,implosion
3515,-0.02488269418608648,thoughtmarrow
3516,-0.02488195147089719,bne
3517,-0.024881921895319268,stricksmate
3518,-0.024875075162544693,goawayrain
3519,-0.024874480229066284,ordeal
3520,-0.024873699097150165,aeolianminor
3521,-0.02487198944716012,notkennyrogers
3522,-0.024867825725082938,patriotism
3523,-0.024867825725082938,politicsism
3524,-0.02486391888942649,columba
3525,-0.02486171753441453,atiqot
3526,-0.024861053105558386,sleeep
3527,-0.02485532185316763,broomfield
3528,-0.0248468987775823,hedge
3529,-0.02483714527318083,screenplay
3530,-0.024836563424990018,andresdavid
3531,-0.024836563424990018,failedprotostar
3532,-0.0248329906848799,adios
3533,-0.0248329906848799,pinaynoire
3534,-0.024831282451691476,firstworldproblems
3535,-0.024829246033569168,endurance
3536,-0.024821137894968957,motormouth
3537,-0.024819682019468527,cowboycerrone
3538,-0.02481860769413038,cometogether
3539,-0.02481860769413038,theeaglestillflies
3540,-0.02481860769413038,thesecolorsdontrun
3541,-0.024818126061966247,poignant
3542,-0.02481618383674828,spacedotcom
3543,-0.024814298307892047,inhumane
3544,-0.02481308203325452,disappear
3545,-0.024811746488917204,privatization
3546,-0.02481122797629502,electrician
3547,-0.024809154362926036,resqte
3548,-0.024809154362926036,sqwerl
3549,-0.02480589287920541,misslukasha
3550,-0.024804855100784312,bf
3551,-0.024804855100784312,coldjadedwolf
3552,-0.024803201145616214,breakers
3553,-0.024803201145616214,broads
3554,-0.02480032670648045,unknowns
3555,-0.02479677071448149,damascus
3556,-0.02479677071448149,kandahar
3557,-0.02479677071448149,someplace
3558,-0.024795530206604546,tamra
3559,-0.024795530206604546,vicki
3560,-0.024789118773474096,juliemela
3561,-0.024789118773474096,stupidpeople
3562,-0.02478434064346032,prayersforlax
3563,-0.024781556897723357,child
3564,-0.024779176278574157,bone
3565,-0.024779176278574157,rondarousey
3566,-0.024776346797836368,bbcnewschannel
3567,-0.024776346797836368,bias
3568,-0.024776346797836368,hearted
3569,-0.024774270703540404,anxious
3570,-0.02476944257651887,keepsafeeveryone
3571,-0.02476944257651887,unforgettable
3572,-0.02476944257651887,yoli
3573,-0.024766443126595337,bap
3574,-0.024755631583049567,mistress
3575,-0.024754249469019458,foreigner
3576,-0.024751734595324898,notsurpisedanymore
3577,-0.024751734595324898,nutjob
3578,-0.024751734595324898,randomly
3579,-0.024738308093046325,astroterry
3580,-0.024738308093046325,cockpit
3581,-0.024731655570129157,wouldnt
3582,-0.024731145125615982,turnaround
3583,-0.024728671979360687,coopesdetat
3584,-0.024713248617492935,hindu
3585,-0.024711602190417313,affeted
3586,-0.024711017575790622,coalbedmethane
